former_outbreak_code,country,ADM1,ADM2,ADM3,ADM4,city_village,exact_location,includes_health_facility_sampling,start_date,end_date,outbreak_year,outbreak_month,human_cases,livestock_cases,outbreak_type,n_human_cases,n_livestock_cases,n_total_cases,ref_name,ref_DOI_URL,WAHIS_ref_number,notes,GPS_x,GPS_y,RVF_presence
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.74407549082341,0.5020262712995881,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.86636790990404,-11.465718247333601,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.01544865119117,1.3042602434157144,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.61639551936921,0.3907834820600656,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.42354033236626,-4.658009747897782,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.18383204190178,-0.12326980672740123,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.427737378197115,-3.546857240498374,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.06808155668551,0.07801236783663665,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.134194726931565,0.4086310910638247,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.70052111468201,1.0177610803740251,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.81914859132377,1.9889962641575156,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.61433821070825,1.7750226911160647,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.17922164134217,-6.7346024642687565,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.870206469041307,-3.2421583473117437,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.16880962030653,-2.766720338892058,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.33822013611596,1.1341768883362624,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.75741548161218,-5.961389119608275,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.97957738189338,0.5722160384378393,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.35061899414676,-6.678056833601023,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.175650883953026,-1.4446154370202282,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.08154315478364,1.5723671868392999,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.58275403843146,-3.3820326986040175,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.96226825726336,-1.4298029000687753,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.694769428317294,-5.296825686734908,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.00922661642546,0.5515549521363142,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.595958157337748,3.5704801569058473,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.862629674047167,3.603020296078177,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.85005272135411,-0.8040629426694967,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.92169646741436,0.695847046587763,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.317568397549145,-2.7511460240239787,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2845144483746,-1.5527090638228596,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.76349489534624,0.9647737048621239,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.79085603265365,-5.938805802286546,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.11060677210918,0.015131439406264404,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.05286640708996,-0.5693909537374358,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.99505777859984,-1.643076630749558,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8159748492879,3.446250238513318,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.282448792308195,-8.976153575547464,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.738021165900875,-0.6119425596843492,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.928985961093964,-6.236686634091828,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.660004959957845,-2.7442688970347513,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.18204579148443,-0.05236062298666161,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55954448680084,1.890952034937009,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.037305079451,3.2861753946347654,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.902786423725786,-5.894848802614802,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.526966597198054,-0.5646600775689643,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2568070942963,2.408062037283718,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.65040489645327,0.8766240660798108,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.79048769060756,-1.1954980933001105,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.50822082783951,-1.1037628041731034,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.06603699460976,1.5236162235947492,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.69978258397121,-2.9977839291940396,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.116902665615406,-0.10484619806763625,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.718246054352505,-8.916576482109674,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.09317241202808,-0.8976991184869957,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.788236216372276,-0.05715415675247173,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.11078568943002,-4.325346147968107,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.40825441454655,-0.9083762182524988,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.70953777627633,-2.56894255863191,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.12285380161679,-4.352561783132568,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.12326520392478,1.6969267872374385,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.02257937599596,-1.331190742172097,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5036541789809,-4.048656079588035,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.01480211749441,2.9416171024414735,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.55802462871071,0.3869255807440688,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.20641224969296,-0.2130511125522465,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.58296537428591,-10.301039684926174,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.68100820129816,1.5948319859444058,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4719495469976,-9.344255674558836,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.07077801670143,-0.9265195078468368,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.68530746844482,-3.5180455057262026,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.67500156336077,0.4862180533693667,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.42465556303506,-0.08891218218322333,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.49349915672017,-0.3995751135113224,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.38659510932437,-0.5604407302870225,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.915031018630074,-1.8331711339035421,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.013926634673663,-1.2794051458738345,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.50650474324552,-3.5165568591336736,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.17012783501997,-2.1586360978423587,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.75421377083405,-8.76794129301555,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.48452705737825,-1.6432328130533174,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.37457997598492,2.4383763568405445,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.05575839711626,-0.7187931103219225,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.123881721201677,3.074671607944004,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58671810917635,-8.367243439754754,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.946671259281004,1.67476868903918,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.89301334618553,-0.9971799211382518,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.037948259057416,3.304450933978973,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.52680894211712,-10.39384336871999,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.86647250379321,0.21914136907959564,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.943707887938956,-0.30793628732029293,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.148811791307537,0.8841438763423195,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.638975214418814,0.6338112954628421,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.75906622175245,-9.325454413548906,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.520167163497547,-0.7187779656718275,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.278946789041715,2.6594567127571698,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.655148246618545,-0.3760197980355775,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.48217856058619,1.372023616968512,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.33006369072441,3.164265287884184,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,February,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.754601065711675,3.384096983625368,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.071681722806545,0.8673183306061224,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.47365449134378,-0.6464026097039497,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.332767350804847,3.089101282129525,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.72465759489764,-1.5263642324085032,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.15817817458884,-9.392028951203814,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.27784238334863,-2.6388895467682425,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.64897832067995,1.223920656243802,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.028616430327155,-0.7096771949245549,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.094584021719264,-11.009713702127266,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.26111511661245,-8.035038205503826,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.719249870018885,1.9710385786611604,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.47090576631988,-1.6008943801673037,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.00465698214443,3.378545882323875,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.48822020139003,-0.13395554293276554,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.708801586629136,0.5670511083649953,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0190076057547,-6.297710263965258,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.49343738720637,3.060915851658975,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.06824353362706,-3.7556013603427267,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.937538539643487,2.726335777614694,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.313835074544976,-2.609984152697418,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.43559356397795,0.4715304461614614,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.59385729681236,0.28068972561377453,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.03125895620131,-1.7882924578388972,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.81131732044937,-0.6973432571055022,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.81411438646999,-10.92697253148331,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.60623485154745,0.6146284869718573,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.62919532366215,-10.470820044369477,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.558470579962414,1.0218240461137764,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.19158957665011,1.0814881074281453,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.527377938300695,-2.4929121126148073,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.642157803485574,-2.1620939855357433,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.089883795669703,3.179942888956928,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.21382411338662,1.191856474542089,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.01484981404502,-8.4094265495577325,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.48548529192534,-4.233402870579672,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.59254031023206,-10.628763799672699,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.07080283325632,-5.388162230705917,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.642103163304284,-0.5378716373562467,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.92608475967622,-0.8886436165629028,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81116361783353,-1.7233871342621871,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.126526929634096,-8.935555096816595,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.63738071763463,0.20920016900470556,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.825936136061028,1.0156086732306702,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.98613242750872,0.8367417234183743,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.34785378447076,-6.667495465054082,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.87987233635505,1.5663767541059883,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.35997540170212,-6.332164957660843,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.529029873095,1.9561564554247186,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.769719686991703,-0.6827668634279074,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.68576003012714,-8.085882351844422,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.047177580546133,-1.2500977303272862,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.605990916143256,-0.21559732044953944,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.384946487283266,2.604289833101534,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.97538860049294,-1.1581110742402847,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.46900111154732,0.5946088651976483,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.93786029283075,-0.7760591486265389,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57235701849957,-1.9756869235681054,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.227367326347554,-4.409550902723706,0
